dataset,n_models,models_used,smape_mean,smape_median,smape_fi_avg,smape_stack_svr
M1001,5,rf_mlp_knn_ets_tbats,0.7940497739805569,0.7391203121993095,0.763610057599466,17.7984943978888
M1001,5,rf_knn_svr_theta_ces,0.7483778251896884,0.6191605485339039,0.7632679038675947,17.909119228113926
M1001,5,mlp_svr_arima_theta_tbats,0.7976429895360191,0.9665726869294622,0.7181892679501167,17.78747481781718
M1001,5,knn_arima_ets_theta_tbats,0.9104938261607157,0.9573212307003041,0.8689088003115399,18.11581997882228
M1001,5,rf_knn_arima_ets_theta,0.8808922028317243,0.937722084042813,0.884023335613851,18.056792730284005
M1001,5,rf_mlp_ets_theta_ces,0.8910764900045989,0.9386303154410016,0.854108770848497,18.34883236975175
M1001,5,mlp_knn_ets_tbats_ces,0.8448321021112037,0.9339728547479347,0.8073779378329691,17.849872575078432
M1001,4,rf_mlp_svr_tbats,0.6965933523998759,0.6302617201945687,0.6855248590613455,18.29860742596155
M1001,4,knn_ets_theta_tbats,0.8564560293953946,0.9410179379036518,0.8261042082628071,18.004890744368247
M1001,4,mlp_arima_ets_tbats,0.966680099148751,0.9503001817558782,0.9917249258285733,17.79147498189941
M1001,4,svr_arima_ets_ces,0.8416558950680917,1.0042617885673393,0.872273420150938,18.144886766353654
M1001,4,rf_mlp_arima_theta,0.8890344406580942,0.8537129879319612,0.8774535771786517,17.709063459276464
M1001,4,rf_mlp_ets_tbats,0.8606365414452879,0.8503671952508677,0.833575631587796,17.63783841747613
M1001,4,svr_ets_tbats_ces,0.7888869036697206,0.9169362881391814,0.7384112762792835,18.154150172513734
M1001,4,mlp_knn_svr_theta,0.6615959174833909,0.5707388018105302,0.6274381489023119,17.726335896883587
M1001,4,mlp_knn_svr_arima,0.6729891702368633,0.5593671117162506,0.6515476162209737,17.6257515026775
M1001,4,knn_svr_ets_theta,0.6992056594951469,0.6893929273209756,0.7239666315132999,18.18937831681332
M1001,4,mlp_svr_theta_ces,0.7576842562036019,0.6452264539779696,0.7399909653820745,17.659705749160693
M1001,4,knn_arima_ets_ces,0.947877365061189,1.0190034962409953,0.9348766825284074,18.327821552153775
M1001,4,svr_arima_theta_tbats,0.80795937849208,0.9355687537187733,0.716703167318786,18.032695562693124
M1001,4,knn_svr_theta_ces,0.7460811129463509,0.6916922129009262,0.7579954415580603,18.026507255726923
M1001,4,rf_mlp_knn_ets,0.7755188758466551,0.8008006400761665,0.7834137509062647,17.727512670031977
M1001,4,rf_mlp_svr_ets,0.694296739210069,0.6372073748893345,0.6564168032768265,17.66790232428589
M1001,4,rf_knn_ets_ces,0.8761074649823635,0.8280107706762562,0.8677573546199744,17.86163695505499
M1001,4,mlp_svr_theta_tbats,0.7389551269952388,0.6669748048725322,0.5984684490147998,17.642061762327447
M1001,4,knn_ets_tbats_ces,0.8940970006281395,0.934616591035738,0.8750250724501828,18.075084590852477
M1001,4,knn_arima_ets_tbats,0.9039048049641609,0.9357062118082149,0.8644690473315819,18.26829325464216
M1001,4,knn_svr_arima_ets,0.7465777409261586,0.6825932205390065,0.7451800326219272,18.32026409718481
M1001,4,ets_theta_tbats_ces,0.9786079971126701,0.9573212307003041,1.0000712952594673,17.88684719674902
M1001,4,rf_mlp_knn_ces,0.7941327392546665,0.8087672200960202,0.796731476855455,17.42725014792021
M1001,4,knn_arima_theta_tbats,0.9132172116128052,0.9520095046048673,0.8950015444437576,18.083625547441184
M1001,4,rf_arima_ets_ces,0.9756323282181801,1.0151690495390382,0.9753386842543401,17.924394682747018
M1001,4,mlp_knn_arima_ets,0.839037959892417,0.7834704582566351,0.7827059273048439,17.927595525507677
M1001,4,rf_mlp_svr_ces,0.713549463121651,0.608692925298555,0.6963319178653328,18.237132358697185
M1001,4,mlp_svr_arima_theta,0.7625643235839633,0.645226485326969,0.7828009494728212,17.72295930071668
M1001,4,mlp_arima_ets_ces,0.9949693301058979,1.0068729703984594,0.9924428821165839,17.821666121378154
M1001,4,knn_svr_arima_ces,0.7935027941755876,0.7562649057885245,0.7860751269690517,18.084835649847005
M1001,4,rf_svr_ets_tbats,0.6990283141613399,0.7026779326710814,0.6576637504639036,17.715534453640792
M1001,4,rf_knn_theta_tbats,0.8548271413139124,0.8247386449992282,0.8926412900619598,18.00683141182721
M1001,4,knn_theta_tbats_ces,0.903407373001275,0.9509198838323903,0.8764737357315323,17.844808832775602
M1001,4,rf_mlp_knn_tbats,0.7778323668908735,0.8008360621657137,0.7693577301179343,17.716948912449464
M1001,4,mlp_ets_theta_tbats,0.9310573442507984,0.9456763744869909,0.9236512838222721,17.718664152871476
M1001,4,rf_arima_ets_tbats,0.9379227578514482,0.9397164041086812,0.9335053220076714,17.717388011348845
M1001,4,mlp_knn_arima_ces,0.8625046764397956,0.8592958816629995,0.8509202383873056,17.68442111253141
M1001,4,rf_svr_arima_ets,0.7345005212419823,0.6878484175819393,0.7491996671384279,17.96109616240279
M1001,4,rf_arima_theta_tbats,0.9472422758684719,0.9536904780716572,0.9506311952136559,17.697810851741014
M1001,4,mlp_svr_ets_theta,0.7343273516503853,0.6600816668729562,0.7358451504653706,17.771047425730494
M1001,4,rf_knn_arima_theta,0.8904655034382816,0.83976674157747,0.8911387216760859,18.034476566073106
M1001,4,knn_svr_arima_tbats,0.7558750964086179,0.6941548123204615,0.7239321976582916,18.187980928136916
M1001,4,mlp_svr_tbats_ces,0.7576842562036019,0.6452264539779696,0.6940509212712694,17.659705749160693
M1001,4,mlp_arima_theta_tbats,0.9736714889515999,0.9619450379691912,1.0062462292300116,17.675910933549886
M1001,4,svr_arima_theta_ces,0.8532881723852144,1.0250680342180178,0.7456138758550945,18.069084026544306
M1001,4,rf_svr_arima_ces,0.7799427383684125,0.773438695529938,0.7867978029976195,17.75926626287293
M1001,4,mlp_knn_arima_tbats,0.8436874879244389,0.7939614900615449,0.7817791919559315,17.801436384870385
M1001,4,rf_theta_tbats_ces,0.9374249460485996,0.9526008572991802,0.9307131812805451,17.559192691542435
M1001,4,rf_mlp_knn_svr,0.6723424537338597,0.7201327465939069,0.6585138704248716,17.504010725657338
M1001,4,rf_knn_svr_theta,0.7099513075269243,0.685400038266071,0.7384957386860662,18.02369719249784
M1001,4,rf_knn_svr_arima,0.7336838917654982,0.6743022307981473,0.747608322702428,17.972747081628626
M1001,4,knn_arima_theta_ces,0.9595318811834631,1.0374765931862127,0.9636294315273525,18.156265782938704
M1001,4,rf_mlp_knn_arima,0.7990210310094263,0.8112474359604752,0.8133507172612054,17.628066574917632
M1001,4,rf_svr_arima_tbats,0.7414623608168704,0.7017480349126284,0.7258526053876048,17.892146727515907
M1001,4,mlp_knn_ets_tbats,0.8153474322649875,0.7923210730032397,0.7752793159091225,17.80584573940572
M1001,4,rf_mlp_tbats_ces,0.8841265533480495,0.8526233671594842,0.8567793909645732,18.348446262319555
M1001,4,rf_mlp_svr_arima,0.7184201067744509,0.606271289488806,0.7019675368729262,17.56375875695403
M1001,4,knn_svr_ets_tbats,0.6992056594951469,0.6893929273209756,0.6816571291998147,18.18937831681332
M1001,4,rf_ets_theta_ces,0.9281074646554205,0.9386267833362043,0.90631694280181,17.644511481657855
M1001,4,rf_svr_ets_ces,0.7271683221257478,0.6855699513296701,0.705304378296643,17.82701870138465
M1001,4,rf_knn_theta_ces,0.8830989521942957,0.8372865257130151,0.8832093808162377,17.90609353770721
M1001,4,mlp_ets_theta_ces,0.9593167789969452,0.9503001817558782,0.9673966992765508,17.768698175247
M1001,4,rf_mlp_ets_theta,0.8606365414452879,0.8503671952508677,0.8346740639850273,17.63783841747613
M1001,4,rf_arima_theta_ces,0.9849596728510459,1.035791931737803,0.9856932457938592,17.748141799643296
M1001,4,svr_arima_ets_theta,0.7986702228837343,0.9169363194881807,0.7153712295922192,18.087592536792148
M1001,4,mlp_arima_theta_ces,1.0019665696133015,1.0251626756425614,1.0264076910093423,17.731127944085728
M1001,4,rf_ets_theta_tbats,0.890437760005644,0.9433471567373283,0.8606936134383005,17.467153413616803
M1001,4,svr_arima_tbats_ces,0.8532881723852144,1.0250680342180178,0.8120162512144308,18.069084026544306
M1001,4,rf_svr_theta_tbats,0.7059828279122303,0.7119215570047563,0.6134290356330432,17.82895887388981
M1001,4,rf_mlp_arima_ets,0.8843754200637327,0.8431968482527143,0.8705481781721008,17.793125324902643
M1001,4,mlp_knn_svr_ets,0.6616103395903393,0.5777154296023116,0.6134543533414824,17.806255729137956
M1001,4,svr_theta_tbats_ces,0.7981740328262136,0.9355687223697738,0.7113732513352394,17.887784868852595
M1001,4,mlp_svr_arima_tbats,0.7625643235839633,0.645226485326969,0.6826678503410774,17.72295930071668
M1001,4,knn_arima_ets_theta,0.9039048049641609,0.9357062118082149,0.8811681935601204,18.26829325464216
M1001,4,mlp_knn_ets_ces,0.834141077547062,0.7859283054987432,0.8211922723409393,17.790999635303542
M1001,4,mlp_knn_theta_ces,0.8387896002034234,0.7928718692890682,0.8082292002295023,17.777721449819488
M1001,4,mlp_knn_svr_ces,0.6697384711842774,0.5568988980868691,0.6355895095897961,17.600557234074774
M1001,4,rf_knn_ets_theta,0.8478415048675797,0.8154621845887968,0.8507349113767819,17.863527892611128
M1001,4,knn_svr_ets_ces,0.7367857887981206,0.6801295846517795,0.7416169671188815,18.19899077592135
M1001,4,rf_ets_tbats_ces,0.9281074646554205,0.9386267833362043,0.921106931071889,17.644511481657855
M1001,4,rf_mlp_knn_theta,0.7778323668908735,0.8008360621657137,0.7765572165483787,17.716948912449464
M1001,4,rf_knn_tbats_ces,0.8830989521942957,0.8372865257130151,0.8846687642428361,17.90609353770721
M1001,4,rf_arima_ets_theta,0.9379227578514482,0.9397164041086812,0.9225454317320745,17.717388011348845
M1001,4,svr_ets_theta_tbats,0.7513398760486502,0.9386887964697116,0.6167452074556292,18.145018659418668
M1001,4,rf_mlp_arima_tbats,0.8890344406580942,0.8537129879319612,0.8841851277291068,17.709063459276464
M1001,4,rf_mlp_svr_theta,0.6965933523998759,0.6302617201945687,0.6892972829956664,18.29860742596155
M1001,4,mlp_knn_theta_tbats,0.8199920974191964,0.7992693013722374,0.7646024588854072,17.76639607674546
M1001,4,rf_arima_tbats_ces,0.9849596728510459,1.035791931737803,0.9869295956455556,17.748141799643296
M1001,4,mlp_knn_svr_tbats,0.6615959174833909,0.5707388018105302,0.6274295929201906,17.726335896883587
M1001,4,mlp_arima_ets_theta,0.966680099148751,0.9503001817558782,0.976898086530011,17.79147498189941
M1001,4,knn_svr_arima_theta,0.7558750964086179,0.6941548123204615,0.7436043756940435,18.187980928136916
M1001,4,mlp_svr_arima_ets,0.7579317123160944,0.6336801388532912,0.7637409825065486,17.838848133514556
M1001,4,arima_ets_theta_ces,1.0211543342128269,1.0205310303829438,1.072416480269435,18.003453606364694
M1001,4,mlp_arima_tbats_ces,1.0019665696133015,1.0251626756425614,1.0162047527959661,17.731127944085728
M1001,4,rf_svr_theta_ces,0.7341286471172627,0.6992861809261978,0.6980002154059515,17.825371141314804
M1001,4,mlp_knn_arima_theta,0.8436874879244389,0.7939614900615449,0.7749894100824068,17.801436384870385
M1001,4,mlp_svr_arima_ces,0.785984852801103,0.714369632767603,0.81268834326294,17.570101890865747
M1001,4,arima_ets_theta_tbats,0.985975249151493,0.9573212307003041,1.0084118953014678,17.80077214264241
M1001,4,rf_knn_arima_ets,0.8834724913387307,0.8304909865407113,0.8735309455624687,18.23205177486718
M1001,4,knn_svr_tbats_ces,0.7460811129463509,0.6916922129009262,0.7279727881684862,18.026507255726923
M1001,4,rf_svr_arima_theta,0.7414623608168704,0.7017480349126284,0.739613265498137,17.892146727515907
M1001,4,rf_mlp_theta_tbats,0.8652906839795527,0.8573398261205298,0.8501745815859952,17.614287822890805
M1001,4,mlp_knn_ets_theta,0.8153474322649875,0.7923210730032397,0.7654852045906511,17.80584573940572
M1001,4,knn_arima_tbats_ces,0.9595318811834631,1.0374765931862127,0.9714818371659331,18.156265782938704
M1001,4,mlp_knn_tbats_ces,0.8387896002034234,0.7928718692890682,0.7851485334027476,17.777721449819488
M1001,4,mlp_svr_ets_ces,0.7530526447373938,0.6338634952384532,0.7716138415906185,17.727653583464008
M1001,4,rf_knn_arima_ces,0.9187671723796512,0.8977817189293434,0.9083667123794305,17.911307840562728
M1001,4,svr_arima_ets_tbats,0.7986702228837343,0.9169363194881807,0.7528422429905041,18.087592536792148
M1001,4,rf_knn_svr_ets,0.7052993639804946,0.6900446482548797,0.719811204433373,18.015328132357315
M1001,4,svr_ets_theta_ces,0.7888869036697206,0.9169362881391814,0.7194381393203757,18.154150172513734
M1001,4,rf_mlp_arima_ces,0.9170982371931018,0.9135217887515845,0.8830695032459077,17.54124880623188
M1001,4,mlp_ets_tbats_ces,0.9593167789969452,0.9503001817558782,0.9649039491430614,17.768698175247
M1001,4,rf_svr_tbats_ces,0.7341286471172627,0.6992861809261978,0.7127120961545974,17.825371141314804
M1001,4,mlp_svr_ets_tbats,0.7343273516503853,0.6600816668729562,0.637040578716654,17.771047425730494
M1001,4,rf_knn_svr_ces,0.7287783075163928,0.6718156239417418,0.744511234133002,17.853397666200447
M1001,4,rf_svr_ets_theta,0.6990283141613399,0.7026779326710814,0.7036261039160125,17.715534453640792
M1001,4,rf_knn_arima_tbats,0.8904655034382816,0.83976674157747,0.8988677400098045,18.034476566073106
M1001,4,arima_ets_tbats_ces,1.0211543342128269,1.0205310303829438,1.058899728988636,18.003453606364694
M1001,4,knn_svr_theta_tbats,0.7084931897300824,0.7009619543944934,0.7270159458286203,17.957298064534864
M1001,4,mlp_theta_tbats_ces,0.966306646598688,0.9619450379691912,0.9771310727454676,17.725754281101093
M1001,4,knn_ets_theta_ces,0.8940970006281395,0.934616591035738,0.8658451422730202,18.075084590852477
M1001,4,rf_knn_svr_tbats,0.7099513075269243,0.685400038266071,0.7433470700259067,18.02369719249784
M1001,4,rf_knn_ets_tbats,0.8478415048675797,0.8154621845887968,0.8593883411166523,17.863527892611128
M1001,4,rf_mlp_theta_ces,0.8841265533480495,0.8526233671594842,0.8781367895903563,18.348446262319555
M1001,4,arima_theta_tbats_ces,1.036005342435816,1.0205310303829438,1.1579396882316313,17.788764156020612
M1001,4,rf_mlp_ets_ces,0.8794685412689126,0.8456546954948222,0.8642321291688977,17.610345250987915
M1001,3,knn_svr_arima,0.7250605905206098,0.591484781806341,0.7618398842895462,18.027078251613133
M1001,3,arima_ets_theta,0.9955319849793164,0.9573212307003041,1.0065819149743152,17.89698561614556
M1001,3,mlp_ets_tbats,0.9221697162469853,0.9340363174803261,0.9198419736820836,17.656270548632712
M1001,3,mlp_arima_ets,0.9696630501031789,0.9432877737094839,0.9763271288181306,17.727144522255422
M1001,3,svr_ets_ces,0.737687355847147,0.8972468210553884,0.7543972921401415,18.056895203726476
M1001,3,rf_svr_ets,0.6432630885947213,0.5810420449156453,0.6591073946455502,17.765096526274704
M1001,3,mlp_knn_ets,0.7953881728413289,0.7253075518146381,0.754508669934171,17.743683834395814
M1001,3,mlp_arima_ces,1.0167244864505363,1.1510572132261996,1.031370174043695,17.49225406421494
M1001,3,mlp_svr_ets,0.6865729494571717,0.5262604338458399,0.6509411083837117,17.694861633655076
M1001,3,knn_arima_ets,0.8935782434354306,0.9343596285330787,0.8739230908129855,18.396526868002557
M1001,3,svr_arima_theta,0.7675622658198326,0.9345039729317208,0.671356460164009,18.014788585834108
M1001,3,rf_theta_ces,0.9375870804696561,0.9653946967691032,0.9293398381469608,17.66634878487586
M1001,3,rf_svr_ces,0.689994615699054,0.552042845384441,0.7308155985785051,17.642200447468227
M1001,3,mlp_knn_ces,0.822554615764917,0.7114521871829959,0.8044610323209247,17.453203455916736
M1001,3,rf_mlp_knn,0.7989164144305915,0.894842366659051,0.7890052548855931,16.954630173244624
M1001,3,mlp_svr_ces,0.7145526147236796,0.4802194811917444,0.7163277109123376,17.39327785304768
M1001,3,knn_arima_ces,0.9719458213220138,1.1559844326814368,0.9264590021618243,18.12388082497097
M1001,3,rf_knn_tbats,0.850833043105385,0.8136244902221985,0.8983284352862794,18.114879707432127
M1001,3,rf_theta_tbats,0.8873568532795799,0.9573212307003041,0.8772800777382115,17.67689559513973
M1001,3,rf_svr_tbats,0.6525208336473026,0.5717272904306675,0.58645074254941,17.877694264746587
M1001,3,rf_ets_tbats,0.8749477248272581,0.9293788592118435,0.8581033184657592,17.482411373702053
M1001,3,svr_tbats_ces,0.7512496751029163,0.934503947028827,0.7060092804705795,17.880124587664994
M1001,3,mlp_theta_ces,0.9691650653582499,0.9665726869294622,0.9848196550694268,17.638942240545298
M1001,3,arima_tbats_ces,1.0858178266807663,1.1510572132261996,1.164657039046326,17.86156542019779
M1001,3,knn_arima_tbats,0.9091031777442913,0.9669594607146061,0.9003510459389648,18.223368562550892
M1001,3,knn_svr_theta,0.6775891654215666,0.6028795259847018,0.6611243894221696,18.023598589439644
M1001,3,rf_arima_theta,0.9506774760590944,0.9703219162243405,0.9311751303579348,17.739055691224866
M1001,3,mlp_theta_tbats,0.9314797180644926,0.9573212307003041,0.9967335783206343,17.581894584239667
M1001,3,knn_ets_tbats,0.8370802848556645,0.9247213985187765,0.8228189611048801,18.101530875656685
M1001,3,mlp_knn_svr,0.6554405191389181,0.6032446223337672,0.6337821397813727,17.378958367798052
M1001,3,rf_knn_ets,0.8436615588595345,0.8182819509152653,0.8418709859889835,17.971110381765712
M1001,3,rf_tbats_ces,0.9375870804696561,0.9653946967691032,0.9215036055565944,17.66634878487586
M1001,3,arima_ets_tbats,0.9955319849793164,0.9573212307003041,1.0171597332893194,17.89698561614556
M1001,3,mlp_knn_arima,0.8290808218939614,0.716379406638233,0.7744999542866052,17.502092995461926
M1001,3,svr_theta_tbats,0.7000441951552144,0.9573212307003041,0.4854119055495496,17.967822412746834
M1001,3,rf_knn_ces,0.8885306129531761,0.8102620347124642,0.8900402676751996,17.81800621501919
M1001,3,mlp_svr_arima,0.7210471989166686,0.48021950709463845,0.681044559020986,17.43362650068545
M1001,3,rf_mlp_ets,0.8563568486603869,0.8388084048647314,0.8329973669516776,17.561418292263482
M1001,3,ets_theta_ces,0.9857065639682135,0.9573212307003041,0.9939686032134428,17.941136520924932
M1001,3,rf_ets_ces,0.9251640633353384,0.9374523252806429,0.9255049829843632,17.698246519536102
M1001,3,mlp_ets_theta,0.9221697162469853,0.9340363174803261,0.9127481098529951,17.656270548632712
M1001,3,ets_theta_tbats,0.9480045445724256,0.9573212307003041,0.9345385000630184,17.82799950171487
M1001,3,knn_svr_ets,0.6682860465912077,0.6075368197766128,0.7011450770261191,18.235648747838873
M1001,3,svr_arima_tbats,0.7675622658198326,0.9345039729317208,0.7336549279647715,18.014788585834108
M1001,3,knn_ets_ces,0.879902715090604,0.9294324090778415,0.8704179462192797,18.14844968373966
M1001,3,rf_mlp_tbats,0.8594640833769698,0.834150946596249,0.860642658375938,17.492712658305937
M1001,3,svr_ets_theta,0.687688895295807,0.9200641047268656,0.6028350121547298,18.151782972749395
M1001,3,arima_ets_ces,1.0640224178040103,1.1510572132261996,1.0976796820430914,18.08737414751997
M1001,3,rf_knn_svr,0.7035854165494326,0.7543916032443411,0.7610404959114107,17.901726545429145
M1001,3,svr_theta_ces,0.7512496751029163,0.934503947028827,0.6583013490828962,17.880124587664994
M1001,3,mlp_arima_theta,0.978986140464481,0.9665726869294622,0.9983622697875187,17.592196099342388
M1001,3,rf_knn_arima,0.8983548844228268,0.8102620347124642,0.8894285053829675,17.971171743689045
M1001,3,knn_theta_tbats,0.846391548376093,0.9573212307003041,0.8733117139825528,17.896841748476902
M1001,3,knn_svr_tbats,0.6775891654215666,0.6028795259847018,0.6672912281788248,18.023598589439644
M1001,3,rf_arima_tbats,0.9506774760590944,0.9703219162243405,0.937642209629394,17.739055691224866
M1001,3,rf_svr_theta,0.6525208336473026,0.5717272904306675,0.6348230010905234,17.877694264746587
M1001,3,mlp_knn_theta,0.7984784143293624,0.715992632853089,0.7692313316004635,17.64452094362828
M1001,3,ets_tbats_ces,0.9857065639682135,0.9573212307003041,0.999716511319198,17.941136520924932
M1001,3,rf_svr_arima,0.6997605452243209,0.5569700907425723,0.7544911126972698,17.742128890921798
M1001,3,svr_arima_ets,0.7520768163659082,0.8972468469582823,0.7289844799602051,18.09670858025212
M1001,3,arima_theta_tbats,1.0063297687932584,0.9573212307003041,1.161405721912372,17.775530844641438
M1001,3,mlp_svr_theta,0.6896329671727384,0.5122882210923796,0.7364526556207559,17.534161980291035
M1001,3,knn_arima_theta,0.9091031777442913,0.9669594607146061,0.9038401245222132,18.223368562550892
M1001,3,mlp_tbats_ces,0.9691650653582499,0.9665726869294622,0.9774532134154643,17.638942240545298
M1001,3,svr_arima_ces,0.830245023517671,1.1510572391290936,0.8458331553837884,17.79081154229258
M1001,3,theta_tbats_ces,0.9950336425152896,0.9573212307003041,1.1026571231941336,17.56952226782344
M1001,3,rf_mlp_ces,0.882889507531218,0.8329729564358903,0.8805612709943532,17.253074852074967
M1001,3,rf_arima_ets,0.938250838148339,0.9423795447358799,0.9224914889971453,17.823791497492003
M1001,3,knn_theta_ces,0.8927489932820541,0.9620322412593689,0.9023578412006548,17.93374330725098
M1001,3,knn_svr_ces,0.7152467333573096,0.5865575364482097,0.7315703650669089,17.844505210456347
M1001,3,rf_arima_ces,1.0009786035735666,1.1559844326814368,0.982930551431956,17.633678263466265
M1001,3,arima_theta_ces,1.0858178266807663,1.1510572132261996,1.1685766985221016,17.86156542019779
M1001,3,rf_knn_theta,0.850833043105385,0.8136244902221985,0.9005712598214927,18.114879707432127
M1001,3,rf_ets_theta,0.8749477248272581,0.9293788592118435,0.8570291708408211,17.482411373702053
M1001,3,svr_ets_tbats,0.687688895295807,0.9200641047268656,0.5846805287065381,18.151782972749395
M1001,3,rf_mlp_svr,0.7031839992530897,0.7438440195322246,0.7199615721728505,17.287408322680644
M1001,3,mlp_arima_tbats,0.978986140464481,0.9665726869294622,0.9970381404808626,17.592196099342388
M1001,3,rf_mlp_theta,0.8594640833769698,0.834150946596249,0.8661163145358703,17.492712658305937
M1001,3,rf_mlp_arima,0.889433441258908,0.8379001758911274,0.8731768629170976,17.412054031872458
M1001,3,mlp_knn_tbats,0.7984784143293624,0.715992632853089,0.7743259213366755,17.64452094362828
M1001,3,mlp_ets_ces,0.959844681565165,0.9432877737094839,0.9661113524666192,17.674484269636366
M1001,3,knn_ets_theta,0.8370802848556645,0.9247213985187765,0.8238031417421213,18.101530875656685
M1001,3,mlp_svr_tbats,0.6896329671727384,0.5122882210923796,0.6624588685540396,17.534161980291035
M1001,3,knn_tbats_ces,0.8927489932820541,0.9620322412593689,0.8904175244508529,17.93374330725098
M1001,2,rf_svr,0.6057384831948895,0.6057384831948895,0.6276032847903004,17.53522915152667
M1001,2,arima_ces,1.1855379299023845,1.1855379299023845,1.1832416913003116,17.686935486537525
M1001,2,knn_svr,0.6608045085607054,0.6608045085607054,0.69106707817286,17.703712333468758
M1001,2,rf_ets,0.8595304366538489,0.8595304366538489,0.860107874583523,17.459270616465666
M1001,2,rf_knn,0.9090090670696667,0.9090090670696667,0.909139898143317,16.760453121121788
M1001,2,knn_ets,0.8221293215215284,0.8221293215215284,0.835031643320467,18.1043884568157
M1001,2,rf_arima,0.957624064866113,0.957624064866113,0.947233595704497,17.593327860373325
M1001,2,rf_theta,0.8735080408727203,0.8735080408727203,0.8844519939693158,17.75096529488651
M1001,2,svr_ets,0.5852325290849533,0.5852325290849533,0.5911449172930564,18.09761938365747
M1001,2,knn_arima,0.9201365058148163,0.9201365058148163,0.9042562180531653,17.987553322469584
M1001,2,ets_theta,0.9433471640159174,0.9433471640159174,0.9334878827672949,17.831842353955764
M1001,2,knn_theta,0.8360913379512294,0.8360913379512294,0.8851878595660031,17.966802979787
M1001,2,mlp_svr,0.756765418103499,0.756765418103499,0.6909097174997114,17.0773632202116
M1001,2,tbats_ces,1.0205310303829438,1.0205310303829438,1.1187893587784257,17.6457539571996
M1001,2,mlp_ets,0.9255917434627229,0.9255917434627229,0.9242939838182982,17.45044252374641
M1001,2,arima_tbats,1.05321849945249,1.05321849945249,1.1761726730418829,17.864714735493514
M1001,2,rf_ces,0.9379865541762461,0.9379865541762461,0.9609581286140676,17.4499267702698
M1001,2,svr_arima,0.6903826580079552,0.6903826580079552,0.7017246806728863,17.506220858877196
M1001,2,svr_theta,0.5990930652788959,0.5990930652788959,0.4847603077772709,17.981210263366734
M1001,2,ets_ces,0.9999081675689744,0.9999081675689744,1.0032445349957988,17.85900186761637
M1001,2,mlp_knn,0.8271565010106969,0.8271565010106969,0.7863480767980836,16.062843653985993
M1001,2,knn_ces,0.9004784526555856,0.9004784526555856,0.8970049484896138,17.540143799601534
M1001,2,mlp_theta,0.9312255892192769,0.9312255892192769,1.0100505626562841,17.36977686316564
M1001,2,mlp_arima,0.9894153500264664,0.9894153500264664,0.9976274443695577,17.027685311773997
M1001,2,theta_ces,1.0205310303829438,1.0205310303829438,1.1102872136757216,17.6457539571996
M1001,2,svr_ces,0.6671392810770491,0.6671392810770491,0.6498887082905058,17.39929613650929
M1001,2,rf_tbats,0.8735080408727203,0.8735080408727203,0.8852218435828821,17.75096529488651
M1001,2,ets_tbats,0.9433471640159174,0.9433471640159174,0.9336700063385116,17.831842353955764
M1001,2,mlp_ces,0.974680014209989,0.974680014209989,0.9893099856859147,17.22804586962595
M1001,2,knn_tbats,0.8360913379512294,0.8360913379512294,0.8815202055580211,17.966802979787
M1001,2,rf_mlp,0.8931884558339434,0.8931884558339434,0.8739798491698925,16.405775326483067
M1001,2,theta_tbats,0.9573212307003041,0.9573212307003041,0.9573212307002997,17.73532172744411
M1001,2,svr_tbats,0.5990930652788959,0.5990930652788959,0.4843895460406267,17.981210263366734
M1001,2,mlp_tbats,0.9312255892192769,0.9312255892192769,1.009365037159748,17.36977686316564
M1001,2,arima_ets,1.0217776449721474,1.0217776449721474,1.0338912328180598,17.986904556605886
M1001,2,arima_theta,1.05321849945249,1.05321849945249,1.1797177229762366,17.864714735493514
M1002,1,rf,0.9539131373389258,0.9539131373389258,0.9539131373389258,0.9539131373389258
M1002,1,mlp,0.6028647407940405,0.6028647407940405,0.6028647407940405,0.6028647407940405
M1002,1,knn,1.2962200222361033,1.2962200222361033,1.2962200222361033,1.2962200222361033
M1002,1,svr,1.215521466078863,1.215521466078863,1.215521466078863,1.215521466078863
M1002,1,arima,4.98203680971703,4.98203680971703,4.98203680971703,4.98203680971703
M1002,1,ets,4.712183126836413,4.712183126836413,4.712183126836413,4.712183126836413
M1002,1,ces,5.030763568675449,5.030763568675449,5.030763568675449,5.030763568675449
M1002,1,theta,5.016359231044218,5.016359231044218,5.016359231044218,5.016359231044218
M1002,1,tbats,5.016359231044218,5.016359231044218,5.016359231044218,5.016359231044218
M1002,9,rf_mlp_knn_svr_arima_ets_theta_tbats_ces,3.129287468905982,4.7266505437585975,2.575326973024986,16.54105016359736
M1002,8,rf_mlp_knn_arima_ets_theta_tbats_ces,3.3782046281977194,4.853916252212893,2.5525523732241764,16.57155383196603
M1002,8,rf_mlp_svr_arima_ets_theta_tbats_ces,3.365817146029744,4.854255740121552,2.40032827830958,16.522237418593562
M1002,8,rf_mlp_knn_svr_arima_theta_tbats_ces,2.937061594273564,3.2277953966275605,2.08993891162584,16.557858222016776
M1002,8,rf_mlp_knn_svr_ets_theta_tbats_ces,2.9013442540225625,3.100156358760002,1.9559815395081712,16.63241275920308
M1002,8,rf_knn_svr_arima_ets_theta_tbats_ces,3.4812372365462316,4.855157378993533,2.793118597565406,16.595108445244307
M1002,8,mlp_knn_svr_arima_ets_theta_tbats_ces,3.4148480800063408,4.854255740121552,2.677794760784785,16.594142604239156
M1002,8,rf_mlp_knn_svr_arima_ets_tbats_ces,2.897140184003098,3.0992020592114518,2.4372880715864844,16.539671795039325
