dataset,n_models,models_used,rmse_mean,rmse_median,rmse_fi_avg,rmse_stack_svr
M1021,2,mlp_ces,884.4012380315712,884.4012380315712,934.4216677210995,1091.2220917379327
M1021,2,knn_tbats,835.6519175843946,835.6519175843946,833.1073826656261,1105.5263188089157
M1021,2,rf_mlp,714.8306589414717,714.8306589414717,696.4993049117604,1063.5595824641575
M1021,2,theta_tbats,1046.458181862619,1046.458181862619,1046.4581818626198,1024.6409061312163
M1021,2,svr_tbats,838.9912152425511,838.9912152425511,850.6778952036052,1078.9179818100774
M1021,2,mlp_tbats,879.3881827373134,879.3881827373134,926.991489561087,1110.2386560701837
M1021,2,arima_ets,953.6928596752954,953.6928596752954,954.3466424698455,1131.8674205985637
M1021,2,arima_theta,996.40455197378,996.40455197378,997.0095596306384,1041.3076641969376
M1022,1,rf,1046.8690373747568,1046.8690373747568,1046.8690373747568,1046.8690373747568
M1022,1,mlp,1037.6998742643625,1037.6998742643625,1037.6998742643625,1037.6998742643625
M1022,1,knn,1017.7516249873202,1017.7516249873202,1017.7516249873202,1017.7516249873202
M1022,1,svr,1094.596851900473,1094.596851900473,1094.596851900473,1094.596851900473
M1022,1,arima,1323.0641942979128,1323.0641942979128,1323.0641942979128,1323.0641942979128
M1022,1,ets,1165.8992984021634,1165.8992984021634,1165.8992984021634,1165.8992984021634
M1022,1,ces,1078.7003936516721,1078.7003936516721,1078.7003936516721,1078.7003936516721
M1022,1,theta,1444.8834324571214,1444.8834324571214,1444.8834324571214,1444.8834324571214
M1022,1,tbats,1444.8834324571214,1444.8834324571214,1444.8834324571214,1444.8834324571214
M1022,9,rf_mlp_knn_svr_arima_ets_theta_tbats_ces,1065.8905912205892,1114.2432980439473,1011.6364090159037,1516.0458323062671
M1022,8,rf_mlp_knn_arima_ets_theta_tbats_ces,1090.12750750156,1141.3327195840986,1010.8849509783581,1516.0458323062671
M1022,8,rf_mlp_svr_arima_ets_theta_tbats_ces,1091.232773675556,1157.0723401971075,1014.1298303620421,1516.0458323062671
M1022,8,rf_mlp_knn_svr_arima_theta_tbats_ces,1058.0432020415044,1067.711831935753,1014.3667072275188,1516.0458323062671
M1022,8,rf_mlp_knn_svr_ets_theta_tbats_ces,1046.116258257477,1051.896163591837,1012.5795162932683,1516.0458323062671
M1022,8,rf_knn_svr_arima_ets_theta_tbats_ces,1089.1866294104032,1146.1144792176087,1011.9175069097778,1516.0458323062671
M1022,8,mlp_knn_svr_arima_ets_theta_tbats_ces,1093.016788593413,1146.1144792176087,1034.3955848898054,1516.0458323062671
M1022,8,rf_mlp_knn_svr_arima_ets_tbats_ces,1038.179503335275,1047.4966032960235,1013.8302473616804,1516.0458323062671
M1022,8,rf_mlp_knn_svr_arima_ets_theta_tbats,1066.1034861478595,1091.867436626607,1017.6247409128575,1516.0458323062671
M1022,8,rf_mlp_knn_svr_arima_ets_theta_ces,1038.179503335275,1047.4966032960235,1013.9295343405806,1516.0458323062671
M1022,7,rf_mlp_svr_arima_ets_theta_ces,1058.2468121803229,1114.2432980439473,1012.6111944176755,1516.0458323062671
M1022,7,mlp_knn_svr_arima_ets_theta_tbats,1096.1026958183409,1194.4134972390855,1035.938048869093,1516.0458323062671
M1022,7,rf_svr_arima_ets_theta_tbats_ces,1126.3850079305594,1194.4134972390855,1012.2951701815894,1516.0458323062671
M1022,7,rf_mlp_knn_ets_theta_tbats_ces,1066.8939867282697,1108.379228986123,1010.9495329331992,1516.0458323062671
M1022,7,rf_mlp_knn_svr_arima_ets_tbats,1036.5848973259933,1079.3770737461673,1017.0218656680947,1516.0458323062671
M1022,7,rf_mlp_knn_arima_ets_tbats_ces,1056.5739863731685,1098.9017869781262,1010.0759024960398,1516.0458323062671
M1022,7,rf_knn_svr_arima_ets_theta_ces,1055.7201846330383,1101.3137267413213,1010.9729370172921,1516.0458323062671
M1022,7,rf_knn_svr_arima_theta_tbats_ces,1081.362276060927,1131.4567393767663,1014.5656165134641,1516.0458323062671
M1022,7,rf_mlp_knn_svr_arima_theta_tbats,1058.1130550626187,1106.6302322809743,1020.7072493452889,1516.045832306414
M1022,7,rf_mlp_svr_arima_theta_tbats_ces,1083.8651149629814,1140.663723849083,1014.112744455332,1516.0458323062671
M1022,7,rf_mlp_knn_svr_ets_theta_tbats,1045.1282210979823,1089.0244465359776,1017.2918446822406,1516.0458323062671
M1022,7,rf_mlp_svr_arima_ets_theta_tbats,1094.2181026148014,1203.1388033851522,1014.6209178149654,1516.0458323062671
M1022,7,rf_mlp_knn_arima_ets_theta_ces,1056.5739863731685,1098.9017869781262,1012.0147800338577,1516.0458323062671
M1022,7,rf_knn_svr_ets_theta_tbats_ces,1065.9840516213822,1101.3137267413213,1011.7531479144908,1516.0458323062671
M1022,7,rf_knn_svr_arima_ets_theta_tbats,1091.725400685803,1194.4134972390855,1015.7431857557091,1516.0458323062671
M1022,7,mlp_knn_arima_ets_theta_tbats_ces,1130.0970255529091,1178.1202725280862,1123.8064803594993,1516.0458323062671
M1022,7,rf_mlp_knn_arima_ets_theta_tbats,1092.7619206513439,1186.9653551666136,1012.7846628765166,1516.0458323062671
M1022,7,mlp_knn_svr_arima_ets_tbats_ces,1059.4923943603017,1101.3137267413213,1028.8028734624554,1516.0458323062671
M1022,7,rf_mlp_knn_svr_ets_tbats_ces,1018.2543693602107,1049.9788926400904,1018.3386064654396,1516.0458323062671
M1022,7,mlp_knn_svr_ets_theta_tbats_ces,1069.9425706316229,1101.3137267413213,1032.3788496357356,1516.0458323062671
M1022,7,rf_mlp_arima_ets_theta_tbats_ces,1127.3266438655116,1186.9653551666136,1010.2991867055218,1516.0458323062671
M1022,7,rf_mlp_knn_svr_arima_ets_theta,1036.5848973259933,1079.3770737461673,1020.5209836092125,1516.0458323062671
M1022,7,rf_mlp_svr_arima_ets_tbats_ces,1058.2468121803229,1114.2432980439473,1013.4185212231044,1516.0458323062671
M1022,7,mlp_knn_svr_arima_ets_theta_ces,1059.4923943603017,1101.3137267413213,1029.9680983368796,1516.0458323062671
M1022,7,rf_mlp_knn_svr_arima_tbats_ces,1029.081151069192,1063.5327345769406,1014.644787993688,1516.0458323062671
M1022,7,rf_knn_svr_arima_ets_tbats_ces,1055.7201846330383,1101.3137267413213,1011.4705278374536,1516.0458323062671
M1022,7,rf_mlp_knn_svr_arima_ets_ces,1011.2627840794372,1049.9788926400904,1014.0361301123249,1516.0458323062671
M1022,7,rf_mlp_knn_arima_theta_tbats_ces,1082.3500394774408,1108.379228986123,1013.7594657772732,1516.0458323062671
M1022,7,rf_mlp_svr_ets_theta_tbats_ces,1068.501425594485,1123.591342552979,1012.6137457267283,1516.0458323062671
M1022,7,mlp_knn_svr_arima_theta_tbats_ces,1085.578498266068,1131.4567393767663,1036.0223341670703,1516.0458323062671
M1022,7,rf_mlp_knn_svr_theta_tbats_ces,1037.2085803946777,1073.3225309015265,1015.681059683111,1516.0458323062671
M1022,7,rf_mlp_knn_svr_arima_theta_ces,1029.081151069192,1063.5327345769406,1014.6784330875594,1516.0458323062671
M1022,7,rf_knn_arima_ets_theta_tbats_ces,1125.3237515534156,1178.1202725280862,1010.3642805968933,1516.0458323062671
M1022,7,mlp_svr_arima_ets_theta_tbats_ces,1131.3540682805915,1194.4134972390855,1050.003563726125,1516.0458323339942
M1022,7,rf_mlp_knn_svr_ets_theta_ces,1018.2543693602107,1049.9788926400904,1016.9874727803967,1516.0458323062671
M1022,7,knn_svr_arima_ets_theta_tbats_ces,1129.4235998105341,1182.3609431387304,1041.2773239825383,1516.0458323062671
M1022,6,rf_mlp_knn_svr_arima_ets,1010.1743460795363,1031.5664702981403,1018.7482269501688,1516.0458323062671
M1022,6,mlp_knn_svr_arima_ets_theta,1058.957650794926,1073.616242743207,1036.3878841682676,1516.0458323062671
M1022,6,mlp_knn_ets_theta_tbats_ces,1104.5194550558917,1134.8026890577535,1112.4713487059369,1516.0458323062671
M1022,6,mlp_knn_svr_arima_tbats_ces,1048.5608161065836,1046.856318559889,1023.8539252002893,1516.0458323062671
M1022,6,rf_mlp_svr_arima_ets_tbats,1057.8799497673485,1082.5749530573282,1014.7227756099804,1516.0458323062658
M1022,6,rf_knn_svr_theta_tbats_ces,1055.524848145916,1062.3025360868428,1016.8031824250135,1516.0458323062671
M1022,6,rf_mlp_knn_svr_arima_ces,1004.3380223321827,1023.2669631038492,1019.0818757406245,1516.0458323062671
M1022,6,mlp_svr_arima_ets_theta_tbats,1141.049260190491,1262.970781942211,1061.2995237659231,1516.0458401378482
M1022,6,rf_mlp_svr_ets_theta_ces,1033.0503123365,1043.3554921505238,1016.4151469947071,1516.0458323062671
M1022,6,knn_svr_ets_theta_tbats_ces,1104.0361378274765,1140.8185728833505,1033.9694685862137,1516.0458323062671
M1022,6,mlp_svr_arima_ets_tbats_ces,1092.544787710734,1146.1144792176087,1037.1845028891014,1516.0458323665168
M1022,6,rf_mlp_knn_ets_theta_ces,1030.5298947793124,1019.0719859459809,1014.7680301387331,1516.0458323062671
M1022,6,mlp_knn_svr_ets_theta_tbats,1070.7371868750004,1081.4045623470727,1037.904166341488,1516.0458323062671
M1022,6,knn_svr_arima_ets_theta_tbats,1138.669372880667,1252.4407597964012,1041.7386726308644,1516.0458323062671
M1022,6,mlp_knn_arima_ets_theta_ces,1090.5300460328187,1130.2222683243654,1106.6333132078676,1516.0458323062671
M1022,6,rf_mlp_svr_arima_theta_ces,1047.7392699243405,1059.2986831281528,1014.4383562712683,1516.0458323062671
M1022,6,mlp_svr_arima_ets_theta_ces,1092.544787710734,1146.1144792176087,1039.4534433923548,1516.0458323665168
M1022,6,rf_mlp_knn_arima_ets_theta,1055.5786527245,1048.3988196585337,1012.4981306913263,1516.0458323062671
M1022,6,mlp_knn_svr_theta_tbats_ces,1059.8195933470627,1054.4888764894235,1031.240682559263,1516.0458323062671
M1022,6,mlp_knn_arima_ets_theta_tbats,1139.331238723243,1252.183642833731,1145.39345831854,1516.0458323062671
M1022,6,knn_svr_arima_theta_tbats_ces,1124.767428114679,1212.725631003096,1040.1426965793455,1516.0458323062671
M1022,6,rf_mlp_svr_ets_tbats_ces,1033.0503123365,1043.3554921505238,1016.5935948156483,1516.0458323062671
M1022,6,rf_mlp_svr_arima_theta_tbats,1086.8113552281798,1135.3223976544573,1018.5528186351683,1516.045832311806
M1022,6,rf_mlp_arima_ets_tbats_ces,1088.1547028372333,1141.3327195840986,1010.5231434146091,1516.0458323062671
M1022,6,mlp_knn_svr_arima_ets_tbats,1058.957650794926,1073.616242743207,1033.795325117712,1516.0458323062671
M1022,6,mlp_knn_svr_ets_theta_ces,1033.4652716894414,1032.1814590093688,1027.5630134521728,1516.0458323062671
M1022,6,rf_mlp_knn_ets_tbats_ces,1030.5298947793124,1019.0719859459809,1012.9354143539127,1516.0458323062671
M1022,6,rf_mlp_svr_theta_tbats_ces,1058.7214193301727,1067.8288195915143,1013.4953390560377,1516.0458323062671
M1022,6,knn_svr_arima_ets_theta_ces,1090.1262445768182,1138.0060600581248,1033.560937713056,1516.0458323062671
M1022,6,rf_mlp_knn_svr_ets_ces,996.4784934799683,1016.9007383002802,1020.1359600742842,1516.0458323062671
M1022,6,mlp_svr_ets_theta_tbats_ces,1106.4440143993613,1153.4133648676318,1040.0951964685896,1516.0458843689694
M1022,6,rf_mlp_arima_theta_tbats_ces,1122.4047696974721,1211.1487110306678,1011.8081629513961,1516.0458323062671
M1022,6,mlp_knn_arima_ets_tbats_ces,1090.5300460328187,1130.2222683243654,1088.1541962755812,1516.0458323062671
M1022,6,rf_mlp_svr_arima_ets_theta,1057.8799497673485,1082.5749530573282,1016.8346626887306,1516.0458323062658
M1022,6,rf_svr_arima_ets_theta_ces,1087.3742138584128,1146.1144792176087,1011.5134242622471,1516.0458323062671
M1022,6,rf_knn_arima_ets_theta_ces,1085.6339480046304,1130.2222683243654,1010.540812026123,1516.0458323062671
M1022,6,rf_mlp_knn_theta_tbats_ces,1056.4270256386,1032.7529898614735,1012.4885750993793,1516.0458323000682
M1022,6,mlp_arima_ets_theta_tbats_ces,1188.7056520124534,1252.183642833731,1174.067503278586,1516.0458323062671
M1022,6,rf_knn_svr_arima_ets_tbats,1054.6823773249546,1081.8473912359736,1015.1062381155473,1516.0458323062671
M1022,6,rf_mlp_knn_svr_ets_tbats,1017.1350965097765,1036.0336807777448,1019.1105148635694,1516.0458323062671
M1022,6,mlp_svr_arima_theta_tbats_ces,1127.1587417374647,1225.856123634134,1041.7660389198372,1516.0458323062671
M1022,6,mlp_knn_arima_theta_tbats_ces,1125.3606523054898,1206.6735718002349,1130.4811726327725,1516.0458323076843
M1022,6,rf_svr_arima_ets_theta_tbats,1135.1419625476026,1262.4760820611007,1016.2395953359631,1516.045826558174
M1022,6,rf_knn_arima_ets_theta_tbats,1133.6870169651172,1251.6846795886654,1013.579970598128,1516.0458323062671
M1022,6,rf_mlp_knn_svr_arima_theta,1028.2466074232884,1050.635483940835,1023.3427244567334,1516.045832306436
M1022,6,rf_mlp_knn_arima_theta_ces,1045.3522817894327,1026.8930365205172,1014.8809974771411,1516.0458323062671
M1022,6,mlp_knn_svr_arima_ets_ces,1023.6489274578832,1032.1814590093688,1020.9885964567878,1516.0458323062671
M1022,6,rf_knn_svr_ets_theta_tbats,1066.2052970821092,1089.0543634241535,1016.3667076529557,1516.0458323062671
M1022,6,mlp_knn_svr_ets_tbats_ces,1033.4652716894414,1032.1814590093688,1021.7282535375127,1516.0458323062671
M1022,6,rf_mlp_ets_theta_tbats_ces,1101.9000786106178,1146.6079567169936,1011.5551591206669,1516.0458323062599
M1022,6,knn_svr_arima_ets_tbats_ces,1090.1262445768182,1138.0060600581248,1034.3874519844687,1516.0458323062671
M1022,6,rf_mlp_knn_svr_tbats_ces,1010.671769846769,1027.5913882159484,1019.3594505622914,1516.0458323062671
M1022,6,rf_mlp_knn_arima_theta_tbats,1084.7319145100416,1095.9578368313578,1016.639039524289,1516.0458323062671
M1022,6,rf_mlp_knn_arima_ets_tbats,1055.5786527245,1048.3988196585337,1014.4010289125295,1516.0458323062671
M1022,6,svr_arima_ets_theta_tbats_ces,1188.1526817027482,1252.4407597964012,1051.7763008341776,1516.0458323062671
M1022,6,mlp_knn_svr_arima_theta_tbats,1088.5353676544005,1134.088142725355,1042.6314596968027,1516.0394708079207
M1022,6,rf_svr_arima_ets_tbats_ces,1087.3742138584128,1146.1144792176087,1010.8816477878571,1516.0458323062671
M1022,6,rf_knn_svr_arima_ets_ces,1020.2918427604604,1040.6887378918805,1010.9830273079696,1516.0458323062671
M1022,6,rf_knn_svr_arima_theta_ces,1044.5299987932274,1055.2452968675336,1013.4780648683311,1516.0458323062671
M1022,6,rf_mlp_svr_arima_tbats_ces,1047.7392699243405,1059.2986831281528,1016.4824324634284,1516.0458323062671
M1022,6,rf_mlp_knn_svr_theta_ces,1010.671769846769,1027.5913882159484,1017.7556435061811,1516.0458323062671
M1022,6,rf_mlp_arima_ets_theta_tbats,1136.1656701766744,1256.4967038279347,1014.6184614268527,1516.0458323062671
M1022,6,rf_svr_arima_theta_tbats_ces,1121.4455905091902,1225.3464398234207,1012.0518261089495,1516.0458323062671
M1022,6,rf_knn_arima_theta_tbats_ces,1119.9137025254356,1206.1557820687026,1013.4781287800096,1516.0458323062671
M1022,6,rf_knn_svr_arima_theta_tbats,1083.6501617608071,1141.4090870955888,1018.785322013915,1516.0458323082948
M1022,6,rf_mlp_knn_arima_tbats_ces,1045.3522817894327,1026.8930365205172,1013.2153619654225,1516.0458323062671
M1022,6,rf_mlp_knn_svr_theta_tbats,1036.796568772297,1058.809702243602,1022.1113145681205,1516.0458323925943
M1022,6,rf_knn_svr_ets_theta_ces,1029.8256099030757,1040.6887378918805,1015.3767358300247,1516.0458323062671
M1022,6,rf_svr_ets_theta_tbats_ces,1101.0444705445514,1152.9197838710882,1012.2409094512906,1516.0458323062671
M1022,6,knn_arima_ets_theta_tbats_ces,1186.958776249125,1241.562135432625,1159.7822626598697,1516.0461527303
M1022,6,rf_mlp_knn_arima_ets_ces,1020.9111816619439,1014.5300919526081,1009.629547186675,1516.0458323062671
M1022,6,mlp_knn_svr_arima_theta_ces,1048.5608161065836,1046.856318559889,1024.4892850275307,1516.0458323062671
M1022,6,rf_arima_ets_theta_tbats_ces,1182.3521746834056,1251.6846795886654,1010.5794659035811,1516.0458321534252
M1022,6,rf_knn_svr_arima_ets_theta,1054.6823773249546,1081.8473912359736,1016.1125598530596,1516.0458323062671
M1022,6,rf_mlp_knn_svr_arima_tbats,1028.2466074232884,1050.635483940835,1021.9224911908151,1516.045832306436
M1022,6,rf_mlp_knn_svr_ets_theta,1017.1350965097765,1036.0336807777448,1017.1545632354777,1516.0458323062671
M1022,6,rf_knn_arima_ets_tbats_ces,1085.6339480046304,1130.2222683243654,1009.4595752570581,1516.0458323062671
M1022,6,rf_knn_svr_arima_tbats_ces,1044.5299987932274,1055.2452968675336,1014.8429987936661,1516.0458323062671
M1022,6,rf_mlp_svr_ets_theta_tbats,1069.3888375788883,1091.0761577942897,1018.9133523257024,1516.0458323062658
M1022,6,rf_mlp_arima_ets_theta_ces,1088.1547028372333,1141.3327195840986,1008.441926011328,1516.0458323062671
M1022,6,rf_knn_ets_theta_tbats_ces,1099.390974887002,1134.3010098200532,1012.6500301906942,1516.0458323062671
M1022,6,rf_mlp_knn_ets_theta_tbats,1067.1794560225426,1054.139229264755,1014.049850187523,1516.0458323062671
M1022,6,rf_knn_svr_ets_tbats_ces,1029.8256099030757,1040.6887378918805,1013.991160461263,1516.0458323062671
M1022,6,rf_mlp_svr_arima_ets_ces,1023.5252444749018,1038.9197649184193,1012.3397324472562,1516.0458323062671
M1022,5,mlp_knn_svr_arima_ets,1020.6847788087854,1057.9551299850364,1021.929288742575,1516.0458323062671
M1022,5,mlp_svr_theta_tbats_ces,1098.1317488186546,1147.9500977339662,1041.5524328041463,1516.0458855573927
M1022,5,rf_mlp_knn_arima_ets,1017.6208950495329,1024.5972452233646,1015.5499719382714,1516.0458323062671
M1022,5,mlp_knn_arima_theta_tbats,1135.6768259218277,1331.9398579007539,1146.9656503346605,1516.0643968292288
M1022,5,mlp_svr_ets_theta_tbats,1113.4431042956082,1210.0490387555465,1054.7412759154815,1516.0406083899902
M1022,5,arima_ets_theta_tbats_ces,1281.6892098360017,1323.0641942979128,1235.5420914825363,1516.0458323062671
M1022,5,knn_svr_arima_theta_tbats,1135.1876227025869,1328.355755514316,1047.1462128830726,1517.002668868756
M1022,5,knn_svr_arima_ets_tbats,1093.7886962830576,1182.3609431387304,1037.3387781955826,1516.0458323062671
M1022,5,rf_mlp_ets_theta_tbats,1107.754940524123,1188.0792479347272,1015.045558045181,1516.0458323062671
M1022,5,mlp_knn_svr_arima_ces,1011.7779929041886,1037.1405794453137,1019.0496795486786,1516.0458323062671
M1022,5,mlp_svr_arima_ets_theta,1096.920161762482,1194.4134972390855,1047.0309413368645,1516.0458504178137
M1022,5,knn_svr_ets_theta_ces,1057.7223090440089,1096.9213458546137,1026.4653178682713,1516.0458323062671
M1022,5,rf_mlp_knn_arima_ces,1008.9915316977634,1024.5972452233646,1015.8557264695744,1516.045832306265
M1022,5,mlp_arima_theta_tbats_ces,1193.5719701635337,1331.9398579007539,1176.0118265727372,1516.022148901542
M1022,5,rf_mlp_knn_svr_ets,1002.8282657819831,999.9468653190921,1026.840879411478,1516.0458323062671
M1022,5,rf_knn_svr_arima_tbats,1043.2652869002543,1104.2438430750701,1017.8311278151227,1516.0458323114506
M1022,5,mlp_knn_theta_tbats_ces,1095.219333541142,1109.5720167051863,1091.1294043637333,1516.04573540622
M1022,5,rf_mlp_svr_ets_theta,1031.5208286364261,1079.912451158536,1016.0060194132675,1516.045832306265
M1022,5,rf_svr_ets_tbats_ces,1055.501069948354,1101.3137267413213,1014.3862661635079,1516.0458323062671
M1022,5,rf_mlp_svr_tbats_ces,1022.1521524602088,1064.0760839127545,1017.0733567696582,1516.0458323062671
M1022,5,rf_arima_ets_theta_ces,1138.672308419704,1178.1202725280862,1010.611617097403,1516.0458321390227
M1022,5,rf_mlp_knn_svr_ces,1000.1206055691442,995.1071539005827,1025.067978040222,1516.0458323062903
M1022,5,rf_mlp_knn_ets_ces,997.2745722274482,1010.5213072431043,1011.9275604388605,1516.0458323062658
M1022,5,rf_knn_svr_ets_theta,1027.2281012088074,1073.336870044514,1015.4342650434119,1516.0458323062671
M1022,5,rf_mlp_arima_ets_ces,1042.2433661363746,1098.9017869781262,1007.5243955112687,1516.0458323062671
M1022,5,knn_arima_ets_theta_ces,1143.4535190131842,1165.8992984021634,1139.078118086783,1516.0472074650793
M1022,5,rf_svr_theta_tbats_ces,1091.8878876346093,1146.797227882977,1013.7872574294324,1516.0458277398084
M1022,5,mlp_knn_svr_theta_ces,1021.4400160497692,1037.1405794453137,1021.9181642407215,1516.0458323062671
M1022,5,rf_arima_ets_theta_tbats,1204.771758798563,1330.9463700905976,1015.6853040012519,1516.0458323062671
M1022,5,knn_arima_theta_tbats_ces,1191.4015772206133,1323.0641942979128,1162.156563665888,1516.046437402754
M1022,5,mlp_knn_arima_theta_ces,1079.2219785846564,1098.9017869781262,1097.4170104025939,1516.0458323388973
M1022,5,rf_mlp_knn_theta_tbats,1056.4532247086372,1036.0330292759986,1020.9971506898937,1516.0458323062671
M1022,5,rf_knn_svr_arima_ets,1017.1249110904464,1073.336870044514,1017.2604379182118,1516.0458323062671
M1022,5,mlp_svr_ets_theta_ces,1060.8903909960582,1101.3137267413213,1034.0168017845474,1516.0459528115089
M1022,5,rf_knn_arima_tbats_ces,1073.7164873960307,1098.9017869781262,1012.7894525682132,1516.0458323062671
M1022,5,knn_svr_arima_theta_ces,1079.125711888294,1114.4023801288063,1030.9249753254267,1516.0458323062671
M1022,5,rf_mlp_arima_ets_tbats,1091.450096351183,1186.9653551666136,1013.7464523725148,1516.0458323062671
M1022,5,knn_svr_arima_ets_ces,1043.7261525980678,1096.9213458546137,1024.3198843189743,1516.0458323062671
M1022,5,rf_mlp_svr_arima_ets,1021.4293096048207,1070.1829396617588,1020.7161533222153,1516.045832306265
M1022,5,mlp_ets_theta_tbats_ces,1164.9569922270362,1188.0792479347272,1161.4221691124828,1516.0505223686155
M1022,5,mlp_knn_svr_theta_tbats,1060.4794492827184,1106.4206068400117,1045.2727561434249,1515.8867730965842
M1022,5,rf_svr_arima_ets_tbats,1090.7013653988713,1194.4134972390855,1015.485748109289,1516.0458224509557
M1022,5,mlp_knn_svr_ets_tbats,1031.205616239188,1057.9551299850364,1026.5636383758786,1516.0458323062671
M1022,5,knn_svr_ets_tbats_ces,1057.7223090440089,1096.9213458546137,1029.3128756655478,1516.0458323062671
M1022,5,rf_knn_svr_arima_ces,1008.6147363144945,1052.8264629403366,1020.0943699673397,1516.0458323062671
M1022,5,rf_mlp_svr_arima_ces,1012.9265734478583,1054.2004242699536,1017.0903145441606,1516.0458323062671
M1022,5,knn_arima_ets_tbats_ces,1143.4535190131842,1165.8992984021634,1137.3176281742612,1516.0472074650793
M1022,5,svr_ets_theta_tbats_ces,1164.76496598742,1188.279239419225,1055.163017154033,1516.0458323062671
M1022,5,rf_mlp_knn_svr_arima,1008.7571721312287,1014.1695795025964,1025.003816246132,1516.0458323064606
M1022,5,rf_mlp_svr_arima_tbats,1047.5352521428035,1097.6643968046371,1018.4926688170534,1516.0458323138125
M1022,5,mlp_knn_arima_tbats_ces,1079.2219785846564,1098.9017869781262,1094.2114847072241,1516.0458323388973
M1022,5,mlp_svr_ets_tbats_ces,1060.8903909960582,1101.3137267413213,1036.2650675415243,1516.0459528115089
M1022,5,rf_knn_ets_theta_ces,1052.6544406483006,1085.789544477531,1007.7676393692047,1516.0458323062671
M1022,5,knn_ets_theta_tbats_ces,1162.7718871797074,1165.8992984021634,1156.0321746659617,1516.0458323062671
M1022,5,knn_svr_arima_tbats_ces,1079.125711888294,1114.4023801288063,1028.6984555809374,1516.0458323062671
M1022,5,mlp_knn_arima_ets_theta,1093.9974705966995,1178.1202725280862,1113.5248742863207,1516.0458323062671
M1022,5,rf_mlp_knn_theta_ces,1018.3540154133573,1034.7554748555142,1013.1679267590839,1516.0458315847386
M1022,5,rf_arima_theta_tbats_ces,1185.92201444238,1330.9463700905976,1012.2856563146169,1516.0458320174805
M1022,5,rf_mlp_ets_tbats_ces,1055.9745849850674,1108.379228986123,1011.2951424413542,1516.0458323062599
M1022,5,svr_arima_ets_theta_tbats,1212.212823772923,1328.355755514316,1067.7308683679228,1516.0458323062671
M1022,5,rf_mlp_svr_ets_tbats,1031.5208286364261,1079.912451158536,1019.3810699833808,1516.045832306265
M1022,5,rf_mlp_arima_theta_ces,1077.013484435993,1108.379228986123,1011.4123230492605,1516.0458323063547
M1022,5,rf_knn_ets_theta_tbats,1104.4948921534453,1186.9653551666136,1012.5622079362935,1516.0458323062671
M1022,5,rf_svr_arima_ets_ces,1041.8927618091034,1101.3137267413213,1011.6856479126296,1516.0458323062671
M1022,5,mlp_knn_svr_ets_ces,999.6185638428916,1037.1405794453137,1011.7608879897853,1516.0458323062671
M1022,5,rf_knn_svr_ets_tbats,1027.2281012088074,1073.336870044514,1018.6920211054337,1516.0458323062671
M1022,5,rf_mlp_arima_theta_tbats,1132.289419894927,1331.9398579007539,1018.9698501331565,1516.0458323062671
M1022,5,rf_knn_arima_ets_ces,1038.909610974976,1085.789544477531,1010.9580942068111,1516.0458323062671
M1022,5,mlp_knn_svr_arima_theta,1047.8191911474808,1089.298620872119,1035.650364365949,1516.0383676309668
M1022,5,rf_mlp_knn_arima_theta,1044.0621728494316,1034.7554748555142,1017.4546811157016,1516.0458323062671
M1022,5,rf_svr_arima_theta_tbats,1131.2786241331555,1336.2067171782076,1018.6331285651189,1516.045796063384
M1022,5,rf_arima_ets_tbats_ces,1138.672308419704,1178.1202725280862,1010.1465413047897,1516.0458321390227
M1022,5,mlp_knn_ets_theta_ces,1057.638505225201,1085.789544477531,1075.3180795483895,1516.0458323063456
M1022,5,rf_knn_ets_tbats_ces,1052.6544406483006,1085.789544477531,1008.9141348370348,1516.0458323062671
M1022,5,rf_knn_arima_ets_tbats,1088.17010140931,1178.1202725280862,1013.6113515208018,1516.0458323062671
M1022,5,rf_mlp_knn_svr_theta,1014.1392002623688,1024.4312147785358,1028.0219647604686,1516.045832404794
M1022,5,rf_mlp_knn_ets_theta,1027.850126001307,1034.7554748555142,1014.6712747139727,1516.0458323062671
M1022,5,mlp_svr_arima_ets_ces,1046.906548855651,1101.3137267413213,1025.715568888485,1516.0458324091528
M1022,5,rf_knn_arima_theta_tbats,1129.0603576914516,1330.9463700905976,1016.8125733859108,1516.0458323062671
M1022,5,mlp_knn_svr_tbats_ces,1021.4400160497692,1037.1405794453137,1021.0217718233779,1516.0458323062671
M1022,5,svr_arima_ets_theta_ces,1145.5702181046533,1182.3609431387304,1048.9092889745384,1516.0458323062671
M1022,5,mlp_arima_ets_tbats_ces,1145.6480192572867,1178.1202725280862,1156.3133586174777,1516.0439862756689
M1022,5,rf_mlp_svr_ets_ces,1001.4029954286765,1040.5250270915906,1018.44556632659,1516.0458304362658
M1022,5,rf_mlp_arima_ets_theta,1091.450096351183,1186.9653551666136,1013.4810791305024,1516.0458323062671
M1022,5,mlp_knn_ets_theta_tbats,1110.6567340915376,1188.0792479347272,1132.5841064740193,1516.0458323062671
M1022,5,rf_knn_theta_tbats_ces,1089.36646115492,1108.379228986123,1012.566095794535,1516.045832300047
M1022,5,rf_knn_svr_ets_ces,997.086455629878,1052.8264629403366,1016.4621086912977,1516.0458323062846
M1022,5,mlp_svr_arima_ets_tbats,1096.920161762482,1194.4134972390855,1042.3006110052736,1516.0458504178137
M1022,5,rf_svr_ets_theta_tbats,1106.8956841484085,1208.9553884183981,1014.7589636423348,1516.0338721602222
